;date;y;rec_0;rec_1;gmean;perf_avail
67;2011-04-21 11:00:43;True;0.6620783760611018;0.7492079817579487;0.7042970991664798;True
68;2011-04-21 13:32:44;False;0.6681744275405744;0.7492079817579487;0.7075320588637285;True
69;2011-04-21 14:19:39;True;0.6681744275405744;0.7686156958492188;0.7166375322104976;True
70;2011-04-21 15:14:55;False;0.6563226217167409;0.7686156958492188;0.7102533833727204;True
71;2011-04-21 15:16:10;False;0.662318278204325;0.7686156958492188;0.7134901711135717;True
72;2011-04-21 15:18:52;True;0.662318278204325;0.7133568248431191;0.6873639967116396;True
73;2011-04-21 15:43:22;False;0.6681140224301606;0.7133568248431191;0.6903649018265223;True
74;2011-04-21 15:59:05;False;0.6737196861454939;0.7133568248431191;0.6932550296557914;True
75;2011-04-21 16:34:24;True;0.6737196861454939;0.6654659151615664;0.6695800829648194;True
76;2011-04-21 16:49:46;False;0.6791444667950501;0.6654659151615664;0.6722704025335952;True
77;2011-04-21 16:51:29;False;0.6843969778588207;0.6654659151615664;0.6748650688875742;True
78;2011-04-21 17:55:27;False;0.6733627726398642;0.6654659151615664;0.6694026992255985;True
79;2011-04-21 18:17:53;False;0.6785505363991978;0.6654659151615664;0.6719763788171902;True
80;2011-04-21 18:24:21;False;0.683581040648001;0.6654659151615664;0.674462662274138;True
81;2011-04-21 18:49:58;True;0.683581040648001;0.6235614740559035;0.6528819199082908;True
82;2011-04-21 18:50:11;False;0.6884613268575988;0.6235614740559035;0.6552083331321477;True
83;2011-04-21 19:19:43;False;0.6779938250448987;0.6235614740559035;0.6502082965833313;True
84;2011-04-21 21:11:43;False;0.6678298443806783;0.6235614740559035;0.6453161722601878;True
85;2011-04-22 06:00:34;False;0.6579563768141586;0.6235614740559035;0.6405281010156527;True
86;2011-04-22 13:23:45;False;0.6629445298860939;0.6235614740559035;0.6429515287119789;True
87;2011-04-22 14:30:30;False;0.6534061199420088;0.6235614740559035;0.6383093946576279;True
88;2011-04-22 14:45:42;True;0.6534061199420088;0.6458825960060691;0.6496334666520788;True
89;2011-04-22 14:59:38;False;0.6583270132396644;0.6458825960060691;0.6520751186268007;True
90;2011-04-22 15:40:59;True;0.6583270132396644;0.6657235370230307;0.6620149452782141;True
91;2011-04-22 16:16:25;False;0.6491019262971219;0.6657235370230307;0.6573601982649867;True
92;2011-04-22 16:27:28;False;0.6539558706104684;0.6657235370230307;0.6598134700351126;True
93;2011-04-22 17:02:31;True;0.6539558706104684;0.6834759046227438;0.6685529749009004;True
94;2011-04-22 17:12:52;False;0.6586820204163242;0.6834759046227438;0.6709644474655745;True
95;2011-04-22 17:22:45;False;0.6632853547223566;0.6834759046227438;0.6733049515946546;True
96;2011-04-22 17:29:49;False;0.654449993115152;0.6834759046227438;0.6688055031731773;True
97;2011-04-22 17:34:59;True;0.654449993115152;0.6994529848179833;0.6765774169291359;True
98;2011-04-22 17:41:33;True;0.654449993115152;0.6658114051075902;0.6601062562108103;True
99;2011-04-22 18:05:13;True;0.654449993115152;0.6811619066008113;0.6676723785549352;True
100;2011-04-22 18:27:59;False;0.6589969072207374;0.6811619066008113;0.6699877534451771;True
101;2011-04-25 07:42:30;False;0.6634300900507176;0.6811619066008113;0.6722375361695409;True
102;2011-04-25 14:03:36;False;0.6549074960938132;0.6811619066008113;0.6679057109251464;True
103;2011-04-25 14:11:11;True;0.6549074960938132;0.6951775304354939;0.6747421550475337;True
104;2011-04-25 14:11:33;False;0.6465928826302914;0.6951775304354939;0.6704452575297204;True
105;2011-04-25 14:15:05;False;0.6510278192933879;0.6951775304354939;0.6727405976014696;True
106;2011-04-25 15:31:16;True;0.6510278192933879;0.7080251363191774;0.6789286122286922;True
107;2011-04-25 16:06:42;True;0.6510278192933879;0.6793628053872441;0.6650444238547496;True
108;2011-04-25 16:07:17;False;0.6553571022845274;0.6793628053872441;0.6672520060205676;True
109;2011-04-26 07:28:40;False;0.6473185519860211;0.6793628053872441;0.6631471536969995;True
110;2011-04-26 07:29:39;False;0.6515963174675267;0.6793628053872441;0.6653347294518273;True
111;2011-04-26 07:45:51;True;0.6515963174675267;0.6918498517029265;0.6714214887908201;True
112;2011-04-26 08:32:32;False;0.6437799260550224;0.6918498517029265;0.6673822340836533;True
113;2011-04-26 09:10:04;False;0.6361412907597717;0.6918498517029265;0.6634110774431312;True
114;2011-04-26 09:14:14;True;0.6361412907597717;0.7034118814730352;0.6689314929168877;True
115;2011-04-26 09:38:41;True;0.6361412907597717;0.7141480036134241;0.6740170864393259;True
116;2011-04-26 10:40:49;False;0.64041217533954;0.7141480036134241;0.6762758878656422;True
117;2011-04-26 13:53:47;True;0.64041217533954;0.7241436568446659;0.6809922279572813;True
118;2011-04-26 14:26:53;True;0.64041217533954;0.7334728880579329;0.6853648428346436;True
119;2011-04-26 14:27:08;False;0.6445880893761;0.7334728880579329;0.6875957297150943;True
120;2011-04-26 19:26:25;False;0.6371810621207331;0.7334728880579329;0.6836336985912231;True
121;2011-04-27 02:43:14;False;0.6413069661368858;0.7334728880579329;0.6858434752799596;True
122;2011-04-27 06:46:29;False;0.6453440790783276;0.7334728880579329;0.6879988266506477;True
123;2011-04-27 13:31:53;True;0.6453440790783276;0.7094556723280574;0.6766409812488791;True
124;2011-04-27 14:14:05;False;0.6492952347038972;0.7094556723280574;0.6787092067124603;True
125;2011-04-27 14:50:36;False;0.6531631474562831;0.7094556723280574;0.6807277722544508;True
126;2011-04-27 14:51:12;True;0.6531631474562831;0.7186766893787995;0.6851373062665017;True
127;2011-04-27 14:51:24;False;0.656950418676408;0.7186766893787995;0.6871207695742991;True
128;2011-04-27 15:17:28;False;0.6498473334731353;0.7186766893787995;0.6833960273678166;True
129;2011-04-27 15:17:39;False;0.6535964699609836;0.7186766893787995;0.6853645360107493;True
130;2011-04-28 10:42:36;True;0.6535964699609836;0.7273388106677614;0.6894824719440438;True
131;2011-04-28 11:44:53;False;0.6572698062690159;0.7273388106677614;0.6914172684996637;True
132;2011-04-28 12:10:22;False;0.6503662811254124;0.7273388106677614;0.6877765897529317;True
133;2011-04-28 12:10:33;False;0.6540040305469694;0.7273388106677614;0.6896974073823643;True
134;2011-04-28 13:14:13;False;0.6575703914643845;0.7273388106677614;0.6915753512510692;True
135;2011-05-02 11:19:24;True;0.6575703914643845;0.7055914594595586;0.6811578761276627;True
136;2011-05-03 11:28:07;True;0.6575703914643845;0.7141469888827331;0.6852750652422209;True
137;2011-05-03 15:25:41;True;0.6575703914643845;0.7222271639350265;0.6891409136852691;True
138;2011-05-03 16:20:45;False;0.650854974361715;0.7222271639350265;0.6856129682745695;True
139;2011-05-03 16:22:49;False;0.6442688130521811;0.7222271639350265;0.6821352048255995;True
140;2011-05-03 16:30:08;False;0.6478360141039147;0.7222271639350265;0.684021028303401;True
141;2011-05-03 16:36:51;False;0.6413977675845861;0.7222271639350265;0.6806136133202692;True
142;2011-05-03 17:02:45;False;0.6350799738278144;0.7222271639350265;0.6772532822877961;True
143;2011-05-03 17:07:47;False;0.63864291853007;0.7222271639350265;0.679150398525364;True
144;2011-05-03 18:44:21;False;0.6421404250937361;0.7222271639350265;0.6810075315761797;True
145;2011-05-03 18:44:52;False;0.6455742781966757;0.7222271639350265;0.6828259515069611;True
146;2011-05-03 18:45:12;False;0.6489461982040481;0.7222271639350265;0.6846068742536312;True
147;2011-05-03 18:47:35;False;0.6522578440394121;0.7222271639350265;0.6863514645245243;True
148;2011-05-03 19:06:18;False;0.6461562645261316;0.7222271639350265;0.6831336665598899;True
149;2011-05-04 12:30:14;False;0.6401618432523987;0.7222271639350265;0.6799575519924747;True
150;2011-05-04 14:06:22;False;0.6342717847833329;0.7222271639350265;0.6768222161602514;True
151;2011-05-04 14:15:50;False;0.6284833900783382;0.7222271639350265;0.673726781712401;True
152;2011-05-04 14:42:19;False;0.6318465393529922;0.7222271639350265;0.6755270047593009;True
153;2011-05-04 14:44:30;True;0.6318465393529922;0.7298705268630525;0.6790921635346449;True
154;2011-05-04 14:56:29;False;0.6351526215785408;0.7298705268630525;0.680866490987755;True
155;2011-05-04 15:04:55;False;0.6294939971732717;0.7298705268630525;0.67782675911621;True
156;2011-05-04 15:06:51;False;0.6327689621893549;0.7298705268630525;0.6795876807415886;True
157;2011-05-04 16:10:54;False;0.6359897310872683;0.7298705268630525;0.6813150226643734;True
158;2011-05-04 16:12:15;True;0.6359897310872683;0.7103057652752421;0.6721213972543484;True
159;2011-05-04 16:23:00;False;0.6391576365599846;0.7103057652752421;0.6737932577343402;True
160;2011-05-04 21:10:11;False;0.6422739679608799;0.7103057652752421;0.6754338622906162;True
161;2011-05-04 21:11:13;False;0.6367691540003572;0.7103057652752421;0.6725331227797574;True
162;2011-05-04 21:18:47;False;0.6398589475869912;0.7103057652752421;0.6741628137430815;True
163;2011-05-04 22:11:01;False;0.6428996334358168;0.7103057652752421;0.675762766155994;True
164;2011-05-04 22:12:26;True;0.6428996334358168;0.7178758969987025;0.6793542161736202;True
165;2011-05-04 22:12:34;False;0.6458923715737158;0.7178758969987025;0.6809335985307969;True
166;2011-05-04 22:19:21;False;0.6488382857767432;0.7178758969987025;0.6824847004945093;True
167;2011-05-04 23:18:01;True;0.6488382857767432;0.7250674753449782;0.685894698751424;True
168;2011-05-04 23:18:17;False;0.6517384649751968;0.7250674753449782;0.687425896649797;True
169;2011-05-04 23:54:18;True;0.6517384649751968;0.7319081993420293;0.6906610792146425;True
170;2011-05-04 23:59:10;False;0.6545939645938392;0.7319081993420293;0.6921724423335828;True
171;2011-05-05 01:08:21;True;0.6545939645938392;0.7384231300151616;0.6952462328013124;True
172;2011-05-05 08:37:10;False;0.6574058078307349;0.7384231300151616;0.6967378662800788;True
173;2011-05-05 09:03:38;False;0.6601749868779581;0.7384231300151616;0.6982037526167701;True
174;2011-05-05 09:35:12;False;0.6548763415125096;0.7384231300151616;0.6953961733231966;True
175;2011-05-05 09:53:30;False;0.65762701969688;0.7384231300151616;0.6968550798172547;True
176;2011-05-05 12:20:17;False;0.6603368865298631;0.7384231300151616;0.6982893602338848;True
177;2011-05-05 12:20:36;False;0.6630068422634754;0.7384231300151616;0.6996996410501181;True
178;2011-05-05 13:06:54;False;0.6656377608650149;0.7384231300151616;0.7010865273518155;True
179;2011-05-05 13:30:14;False;0.6604762358504711;0.7384231300151616;0.6983630355175859;True
180;2011-05-05 14:01:57;False;0.663091326745563;0.7384231300151616;0.6997442196841392;True
181;2011-05-05 16:19:11;True;0.663091326745563;0.7208872280083563;0.6913856148734888;True
182;2011-05-05 16:19:22;False;0.665668999442009;0.7208872280083563;0.6927281427651442;True
183;2011-05-05 16:22:07;False;0.6682100500733514;0.7208872280083563;0.6940490549843745;True
184;2011-05-05 18:27:15;False;0.6631646852665303;0.7208872280083563;0.6914238581903456;True
185;2011-05-05 18:54:30;False;0.6581900028162216;0.7208872280083563;0.6888256431296662;True
186;2011-05-05 19:01:29;False;0.6607375036658507;0.7208872280083563;0.6901573932508702;True
187;2011-05-05 20:54:54;False;0.66324980623726;0.7208872280083563;0.6914682308649167;True
188;2011-05-05 20:55:04;False;0.6657276337844744;0.7208872280083563;0.6927586509943069;True
189;2011-05-05 20:59:04;False;0.6608601190075374;0.7208872280083563;0.6902214277263609;True
190;2011-05-06 08:22:02;True;0.6608601190075374;0.727368108112614;0.693317080771554;True
191;2011-05-06 08:22:29;False;0.6560584991737592;0.727368108112614;0.6907937676001559;True
192;2011-05-06 08:22:52;False;0.6585419189478801;0.727368108112614;0.6920999853330224;True
193;2011-05-06 08:24:04;False;0.6609921655714435;0.727368108112614;0.6933863432091524;True
194;2011-05-06 08:26:04;False;0.6634098981154755;0.727368108112614;0.6946532966130913;True
195;2011-05-06 08:26:18;False;0.6657957583070394;0.727368108112614;0.695901286900085;True
196;2011-05-06 08:26:32;True;0.6657957583070394;0.7335609036431396;0.6988574519209774;True
197;2011-05-06 08:27:51;False;0.6681503710960325;0.7335609036431396;0.7000921296448809;True
198;2011-05-06 09:44:09;False;0.6704743451998989;0.7335609036431396;0.7013086100529353;True
199;2011-05-06 10:10:05;False;0.6658069691159292;0.7335609036431396;0.6988633356505268;True
200;2011-05-06 10:10:24;False;0.6681196022590875;0.7335609036431396;0.7000760095695833;True
201;2011-05-06 11:17:49;False;0.6635233897036356;0.7335609036431396;0.6976638283151549;True
202;2011-05-06 11:30:07;True;0.6635233897036356;0.7394844027247033;0.7004749799449396;True
203;2011-05-06 11:30:21;False;0.6658245924781968;0.7394844027247033;0.7016886069248655;True
204;2011-05-06 11:44:17;True;0.6658245924781968;0.7233859203379707;0.6940087431823138;True
205;2011-05-06 11:46:42;False;0.6680967894356414;0.7233859203379707;0.6951919237884923;True
206;2011-05-06 12:18:53;True;0.6680967894356414;0.7292852457943242;0.6980208673800309;True
207;2011-05-06 13:28:49;False;0.6635803156475316;0.7292852457943242;0.6956574829621869;True
208;2011-05-06 13:41:59;False;0.6658415577281094;0.7292852457943242;0.696841749673353;True
209;2011-05-06 14:12:41;False;0.6613915698627809;0.7292852457943242;0.6945092609848137;True
210;2011-05-06 14:14:06;False;0.6636417872545677;0.7292852457943242;0.6956897037741266;True
211;2011-05-06 14:14:30;False;0.6658645025525954;0.7292852457943242;0.6968537561137093;True
212;2011-05-06 14:36:05;False;0.6680602157968971;0.7292852457943242;0.6980017612319108;True
213;2011-05-06 14:37:30;True;0.6680602157968971;0.7140416944499948;0.69066840703933;True
214;2011-05-06 14:45:37;False;0.6702294149783603;0.7140416944499948;0.691788802411095;True
215;2011-05-06 14:45:41;False;0.6723725763994798;0.7140416944499948;0.6928939700661229;True
216;2011-05-06 14:50:20;False;0.6744901650222263;0.7140416944499948;0.693984221954885;True
217;2011-05-06 15:14:32;False;0.6765826348035653;0.7140416944499948;0.6950598614440197;True
218;2011-05-06 15:23:34;False;0.6722568508192979;0.7140416944499948;0.6928343386875602;True
219;2011-05-06 15:23:54;False;0.6743410609228665;0.7140416944499948;0.6939075109685517;True
220;2011-05-06 15:40:11;True;0.6743410609228665;0.7199021716932453;0.6967493051451854;True
221;2011-05-06 15:46:43;True;0.6743410609228665;0.7054304898097776;0.6897106240342125;True
222;2011-05-06 15:46:53;False;0.676400977286665;0.7054304898097776;0.6907632537383155;True
223;2011-05-06 16:50:53;False;0.6784370211914218;0.7054304898097776;0.6918021105519635;True
224;2011-05-06 17:16:57;True;0.6784370211914218;0.6915155294665869;0.6849450605113669;True
225;2011-05-06 17:17:13;False;0.680449604233262;0.6915155294665869;0.6859602527455171;True
226;2011-05-06 19:27:58;False;0.6824391286004111;0.6915155294665869;0.6869623391007905;True
227;2011-05-06 19:56:03;False;0.6782123441142546;0.6915155294665869;0.6848316349519374;True
228;2011-05-07 01:00:30;False;0.674033442547017;0.6915155294665869;0.6827185312418923;True
229;2011-05-07 01:23:51;False;0.6760316178659465;0.6915155294665869;0.683729743513271;True
230;2011-05-07 08:28:37;False;0.678007408559988;0.6915155294665869;0.684728159281206;True
231;2011-05-07 17:40:25;True;0.678007408559988;0.6974886857847873;0.6876790649342579;True
232;2011-05-08 02:00:55;True;0.678007408559988;0.7032405632342561;0.6905087341031425;True
233;2011-05-08 02:01:18;False;0.6799611877083057;0.7032405632342561;0.6915029201828599;True
234;2011-05-08 13:47:39;False;0.6818933201452321;0.7032405632342561;0.692484687574108;True
235;2011-05-09 07:55:22;False;0.6838041626867737;0.7032405632342561;0.6934542699484773;True
236;2011-05-09 12:41:51;False;0.6856940643496918;0.7032405632342561;0.6944118950735676;True
237;2011-05-09 13:36:06;True;0.6856940643496918;0.7087832315720044;0.6971430662349849;True
238;2011-05-09 14:03:50;False;0.6875633665634382;0.7087832315720044;0.6980926764143571;True
239;2011-05-09 14:07:58;True;0.6875633665634382;0.6957750168753801;0.6916570052949434;True
240;2011-05-09 14:08:08;False;0.6894124033752171;0.6957750168753801;0.6925864037017245;True
241;2011-05-09 14:09:18;False;0.6912415016484335;0.6957750168753801;0.6935045547611075;True
242;2011-05-09 14:25:55;False;0.6871904798726252;0.6957750168753801;0.6914694264607628;True
243;2011-05-09 14:39:49;False;0.683182679037034;0.6957750168753801;0.6894500997432372;True
244;2011-05-09 15:14:15;False;0.6792174130903268;0.6957750168753801;0.6874463666752295;True
245;2011-05-09 15:14:31;False;0.6810703680240935;0.6957750168753801;0.688383430077515;True
246;2011-05-09 15:27:39;False;0.6829038622036879;0.6957750168753801;0.6893093980565137;True
247;2011-05-09 15:44:29;False;0.6789964728043576;0.6957750168753801;0.687334549054371;True
248;2011-05-09 18:28:44;False;0.675129698273391;0.6957750168753801;0.6853746254489138;True
249;2011-05-09 18:47:38;False;0.6713029105410708;0.6957750168753801;0.6834294359406868;True
250;2011-05-09 18:53:56;False;0.6675154944211369;0.6957750168753801;0.681498792658831;True
251;2011-05-09 19:05:25;False;0.6693826676942971;0.6957750168753801;0.6824512707227429;True
252;2011-05-09 19:34:24;False;0.665640806604305;0.6957750168753801;0.6805411401583684;True
253;2011-05-09 19:39:17;False;0.6619368637487444;0.6957750168753801;0.6786450711124474;True
254;2011-05-09 19:39:25;False;0.6638094608166686;0.6957750168753801;0.6796043251788165;True
255;2011-05-09 19:47:24;False;0.660149106935807;0.6957750168753801;0.6777280103541009;True
256;2011-05-09 19:50:29;False;0.6620146788196418;0.6957750168753801;0.6786849595559679;True
257;2011-05-09 20:07:58;False;0.6638617177976586;0.6957750168753801;0.6796310748513378;True
258;2011-05-09 20:57:09;False;0.665690497757648;0.6957750168753801;0.680566541427881;True
259;2011-05-09 21:46:13;False;0.6675012872170634;0.6957750168753801;0.6814915402099943;True
260;2011-05-10 02:00:17;False;0.6692943494540057;0.6957750168753801;0.682406247982796;True
261;2011-05-10 11:00:31;False;0.6710699426343913;0.6957750168753801;0.6833108375117461;True
262;2011-05-10 11:33:16;False;0.6674825716170021;0.6957750168753801;0.6814819862115519;True
263;2011-05-10 11:34:29;False;0.6692524347210224;0.6957750168753801;0.6823848797137203;True
264;2011-05-10 11:44:27;False;0.6710053005519775;0.6957750168753801;0.6832779261142728;True
265;2011-05-10 11:58:06;True;0.6710053005519775;0.7012631864007631;0.6859674300991859;True
266;2011-05-10 11:58:24;False;0.6727414119305776;0.7012631864007631;0.6868542684981911;True
267;2011-05-10 12:35:17;False;0.6744610070743076;0.7012631864007631;0.6877315427723208;True
268;2011-05-10 12:41:25;False;0.6761643197059954;0.7012631864007631;0.68859940848619;True
269;2011-05-10 12:48:51;False;0.6726413458342201;0.7012631864007631;0.6868031839505426;True
270;2011-05-10 13:00:44;False;0.6743398098735146;0.7012631864007631;0.6876697490720278;True
271;2011-05-10 13:00:59;False;0.6760224142191489;0.7012631864007631;0.6885271470854704;True
272;2011-05-10 13:20:00;False;0.6776893791472094;0.7012631864007631;0.6893755242324222;True
273;2011-05-10 13:20:07;False;0.6793409208734058;0.7012631864007631;0.690215023615187;True
274;2011-05-10 13:49:02;True;0.6793409208734058;0.7065620583139566;0.6928178110796607;True
275;2011-05-10 13:57:04;False;0.6758742282817891;0.7065620583139566;0.691047817373109;True
276;2011-05-10 14:02:29;False;0.6775214909108204;0.7065620583139566;0.6918894269822959;True
277;2011-05-10 15:54:55;False;0.674092209684382;0.7065620583139566;0.6901362033453977;True
278;2011-05-10 17:06:41;False;0.6757351222431477;0.7065620583139566;0.6909766992071089;True
279;2011-05-10 17:07:04;False;0.6773631738090339;0.7065620583139566;0.691808585023766;True
280;2011-05-10 17:27:10;False;0.6739759246778149;0.7065620583139566;0.6900766744314787;True
281;2011-05-10 17:27:22;False;0.6755997572205579;0.7065620583139566;0.6909074866131982;True
282;2011-05-10 18:23:55;False;0.6772090956033151;0.7065620583139566;0.6917298985141609;True
283;2011-05-10 19:02:55;True;0.6772090956033151;0.7116812579178455;0.6942312446385381;True
284;2011-05-10 19:03:24;False;0.6788041322291265;0.7116812579178455;0.6950483283230429;True
285;2011-05-10 19:11:11;False;0.6754630628966121;0.7116812579178455;0.6933357067678699;True
286;2011-05-10 19:12:44;False;0.6770541911047152;0.7116812579178455;0.6941518410290022;True
287;2011-05-10 19:12:57;False;0.6786313630548958;0.7116812579178455;0.6949598708712686;True
288;2011-05-10 19:16:40;False;0.6753299496229007;0.7116812579178455;0.6932673856869521;True
289;2011-05-10 19:29:50;False;0.6769033273013392;0.7116812579178455;0.6940744999368528;True
290;2011-05-10 19:36:37;False;0.6784630813207556;0.7116812579178455;0.6948737001536127;True
291;2011-05-10 19:36:45;False;0.6800093870958377;0.7116812579178455;0.6956651033394653;True
292;2011-05-10 19:37:04;False;0.6815424170427427;0.7116812579178455;0.6964488241682572;True
293;2011-05-10 19:53:20;False;0.6830623406428966;0.7116812579178455;0.6972249750439556;True
294;2011-05-10 20:27:05;True;0.6830623406428966;0.7166297688284655;0.699644772202544;True
295;2011-05-10 20:27:20;False;0.6845693245051708;0.7166297688284655;0.7004161311443358;True
296;2011-05-10 23:13:54;False;0.6860635324264841;0.7166297688284655;0.7011801128415094;True
297;2011-05-11 05:15:42;False;0.6828257214394712;0.7166297688284655;0.6995235799494527;True
298;2011-05-11 07:35:00;True;0.6828257214394712;0.7214159855722857;0.7018556766218844;True
299;2011-05-11 07:36:31;False;0.6843170481554548;0.7214159855722857;0.7026217031511229;True
300;2011-05-11 11:56:16;True;0.6843170481554548;0.7260477610934316;0.7048736487423359;True
301;2011-05-11 12:18:30;False;0.6811113144475234;0.7260477610934316;0.7032206943129793;True
302;2011-05-11 12:22:49;False;0.6825996880036383;0.7260477610934316;0.7039886186566631;True
303;2011-05-11 12:49:31;False;0.6840757016621979;0.7260477610934316;0.7047493395600006;True
304;2011-05-11 13:25:29;False;0.6855395080173815;0.7260477610934316;0.705502958843627;True
305;2011-05-11 13:26:20;False;0.6869912571618364;0.7260477610934316;0.7062495763914576;True
306;2011-05-11 13:26:33;False;0.6884310967377285;0.7260477610934316;0.7069892901971878;True
307;2011-05-11 13:43:12;False;0.6898591719865504;0.7260477610934316;0.7077221964094411;True
308;2011-05-11 13:54:59;False;0.6867084947294235;0.7260477610934316;0.7061042168987086;True
309;2011-05-11 13:57:52;False;0.6881342522326914;0.7260477610934316;0.7068368504579033;True
310;2011-05-11 14:13:40;False;0.6850137045836978;0.7260477610934316;0.7052323493227683;True
